,WDPAID,1996_ext,gain_2007,loss_2007,gain_2008,loss_2008,gain_2009,loss_2009,gain_2010,loss_2010,gain_2015,loss_2015,gain_2016,loss_2016,gain_2017,loss_2017,gain_2018,loss_2018,gain_2019,loss_2019,gain_2020,loss_2020,2007_ext,2008_ext,2009_ext,2010_ext,2015_ext,2016_ext,2017_ext,2018_ext,2019_ext,2020_ext
891,107759,323.45422160699195,0.5076713964638315,3.2238004854731415,0.8768919994586234,3.8954026049924653,1.3845681753232966,4.119263212392985,1.4768726180786085,4.34315079345644,1.1076363764241601,6.850517429545837,1.0614705516739082,9.940030371196672,1.0614757448616254,8.820690245960275,1.338382816476728,7.656597703072357,1.3383635773348292,6.805852593792411,1.3383608635713773,7.387898277236314,320.73809251798264,320.4357110014581,320.71952656992227,320.5879434316141,317.7113405538703,314.5756617874692,315.6950071058933,317.1360067203963,317.98673259053436,317.404684193327
892,555621984,15.287529097643265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04427022249819398,0.0,0.04427022249819398,0.0,0.04427022249819398,0.0,0.0,0.0,0.0,15.287529097643265,15.287529097643265,15.287529097643265,15.287529097643265,15.287529097643265,15.243258875145072,15.243258875145072,15.243258875145072,15.287529097643265,15.287529097643265
893,555621743,114.50542676602375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044230660881557825,0.0,0.0,0.0,0.0,0.0,0.0,114.50542676602375,114.50542676602375,114.50542676602375,114.50542676602375,114.50542676602375,114.50542676602375,114.46119610514219,114.50542676602375,114.50542676602375,114.50542676602375
894,555621858,33.331448683826764,0.43096247100513907,5.225735890683994,0.8619111284657055,8.486658306140894,0.9481050818607255,8.695693208289075,0.9050070195861282,8.86294369709648,1.1204713565481534,9.322873259756477,1.3359214474686243,9.40659395643558,1.335917971933449,9.908326297714463,1.0342684555186965,10.284579409961697,0.9049833902624168,9.281127363140028,0.9049833902624168,8.863009689686702,28.53667526414791,25.706701506151575,25.583860557398413,25.373512006316414,25.12904678061844,25.26077617485981,24.75904035804575,24.081137729383762,24.95530471094915,25.373422384402478
895,107804,524.0591180032259,9.416627617743021,21.30102889203416,16.456510152775596,35.600411233729375,19.2277511760985,38.24684605253208,23.6273155578329,30.776376296441047,25.210799048359,26.892291573004307,23.142483470032325,27.490311695378356,24.022560908143227,26.636768153718098,27.851452296637646,22.837223678252723,42.457945831892324,21.470794338274626,45.49249776617649,26.423630218349903,512.1747167289348,504.9152169222721,505.0400231267923,516.9100572646178,522.3776254785806,519.7112897778799,521.444910757651,529.0733466216108,545.0462694968436,543.1279855510525
896,555621876,21081.520041611162,64.15599878523498,163.12960193202986,99.38612442210258,314.8835442679415,87.2310728091193,401.97455733798495,75.7175385781162,403.86148792006884,65.15586375896916,382.9709271326678,62.21042671360079,409.4644218438908,76.2245182617082,366.65320735515763,106.28673813243051,303.33682830293696,126.14329821277218,287.86336101358347,125.00597667722789,375.51530866709516,20982.546438464367,20866.022621765325,20766.776557082296,20753.37609226921,20763.704978237463,20734.266046480872,20791.091352517713,20884.469951440657,20919.79997881035,20831.010709621296
897,107859,77.13640895805094,0.0,0.7931228451928151,0.1362511213912288,1.1015531734217088,0.18166818420696215,0.8812456290658571,0.1362511213912288,0.7931178459842448,0.09083459396305647,1.1896824497047018,0.09083459396305647,1.1456172921714298,0.18167045941727877,0.5287419627168686,0.4087548364308039,0.22031208902161836,0.36333703752765223,0.6609393186175734,0.3179189709765816,0.7931276498747561,76.34328611285812,76.17110690602046,76.43683151319203,76.47954223345792,76.03756110230928,76.08162625984255,76.78933745475135,77.32485170546012,76.83880667696101,76.66120027915275
898,107753,177.3606395865571,0.40892457000026416,1.3664931728745562,0.40892457000026416,2.204027822885902,0.3634890627393616,2.7770691956364075,0.3180530216329033,2.7329901659878693,0.2726165134387389,3.746841842242758,0.1817449650707034,3.5264443620118358,0.13630932435144788,3.6586851416396358,0.13630932435144788,2.6448251788915966,0.40892503705963434,1.9836076192220171,0.49979591809002843,1.895451890291239,176.40307098368282,175.56553633367147,174.94705945366005,174.94570244220213,173.8864142577531,174.01594018961597,173.83826376926893,174.85212373201696,175.78595700439473,175.9649836143559
899,555621878,21195.377788571015,152.01971488385215,2207.5205500767534,255.50562585198662,3063.311968841034,262.72882440556975,3133.1632839677077,290.9525405393233,3102.4278680833468,398.68991028782426,3083.4209268491113,493.9018675032514,3087.0744362896094,574.6561435698368,2863.624214051164,654.4966643453663,2832.18468369294,712.3246720390373,2835.3302157798908,724.8736870041946,3111.2606698564678,19139.876953378112,18387.57144558197,18324.94332900888,18383.90246102699,18510.646772009728,18602.20521978466,18906.409718089686,19017.68976922344,19072.372244830163,18808.990805718742
900,555621883,26523.103114654376,41.874616715619155,117.31817331080191,52.604710168686296,503.9794904743522,46.32991055394251,583.0299393329612,68.28404246900732,288.0507911075183,74.19446225716034,290.6621263831594,57.83289973873243,595.8444502923013,54.69767496625199,712.5308703003398,48.060561029221454,760.0399146641305,39.4212312203233,812.0995295689975,38.82964408401233,936.2499833147352,26447.659558059193,26071.728334348707,25986.403085875354,26303.336366015865,26306.635450528378,25985.091564100807,25865.26991932029,25811.123761019466,25750.424816305702,25625.682775423655
901,555621892,566.8241551901153,4.021519473407381,46.023017646418744,7.8145575285354845,63.80265343643248,7.7688448095421965,73.24667827390863,6.352156259050987,92.04562635554416,3.336070025492128,135.1846534798712,1.8737702451581253,149.81545912677504,2.14797840830574,146.8448139518624,3.0162291370775995,137.17929712706416,3.0619062112976563,136.55843790040296,2.3763908384784553,145.20408794979664,524.8226570171039,510.83605928221834,501.3463217257489,481.13068509362216,434.97557173573625,418.8824663084984,422.12731964655865,432.66108720012875,433.32762350101,423.99645807879716
