,WDPAID,1996_ext,gain_2007,loss_2007,gain_2008,loss_2008,gain_2009,loss_2009,gain_2010,loss_2010,gain_2015,loss_2015,gain_2016,loss_2016,gain_2017,loss_2017,gain_2018,loss_2018,gain_2019,loss_2019,gain_2020,loss_2020
739,555584356,123.5992493354171,0.9642018887524566,1.7476220190466707,1.325774892562694,3.5554988437813413,1.144991635569161,5.363377225903176,1.5065563502320731,3.55551054401864,1.8078703471186546,1.807882120765362,2.892598946464272,0.6628897390789128,5.785196913437357,0.12052696402489355,7.231502595533952,0.12052696402489355,5.7852096604151875,0.48210018135414445,4.158133693944099,0.7231488379895273
740,555645471,0.9030303655201428,12.942669188692449,0.0,12.942669188692449,0.0,0.9631892042791954,0.12039867587887415,0.42139739391117603,0.18059772362766638,0.18059949561106917,0.18059772362766638,0.0,0.18059772362766638,0.060199015500529605,0.18060210116327483,0.0,0.24080114891206705,0.0,0.3010006158079015,0.0,0.361204008964159
741,555645472,44.82553480201582,14.388703398688284,1.1447471834781342,15.653983579629406,1.8677513279663387,4.638531362481017,1.867647159849054,3.4339674977069796,1.8675930545977057,2.8919134787754954,0.9638466917111532,1.9882904189926243,0.6626010632972901,1.9882255991405005,0.9036195582029397,2.5907251190072835,0.963818605951732,3.614962077683703,1.024013470527427,3.313708594271113,1.5059690056858344
742,555645475,15.130158378331252,0.6027951033301484,0.12055918249179273,0.9041919957737771,0.6027949829119699,1.5672679037389043,0.482235021391486,1.6275478691926866,0.24111941306114187,1.145311528838442,0.18083929764959467,1.0850322821768532,0.0,2.109788403346033,0.0,1.928950903132249,0.36167536008802,0.48223996501300836,1.3864264782444078,0.36167982402611826,1.7481052237374253
743,555646866,857.7805428555466,8.13757225226384,1.9892021590466797,12.959874248886873,5.907324510886323,15.190210297852254,8.438997368251428,13.86416637296451,7.052515302738339,12.417473658376927,5.003032333088371,10.970765299321442,3.978351664903239,17.782169569401564,2.652291885039954,19.771444055508567,3.315359076051934,14.949203189711119,7.8964965767172846,13.261393471275987,9.463768618338323
744,555645482,31.932470275952447,0.6025044120526091,0.06025019164729632,1.2050064824160889,0.06025019164729632,1.5062587962351324,0.06025062296761458,1.0845052056806614,0.06025062296761458,0.7832543398774744,0.12050121513061207,0.6627542647704596,0.060250653769580276,0.7832543092575704,0.0,0.6627536178372654,0.0,0.30125108147704494,0.4820028887282324,0.12050059898170756,0.843503761107086
745,555645484,0.2413078898333183,0.060326836947333505,0.0,0.060326836947333505,0.0,0.060319043846231546,0.0,0.060319043846231546,0.0,0.060319043846231546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060319043846231546,0.0,0.060319043846231546,0.0
746,555645487,3174.9239779257555,32.01587923534756,18.03102622972284,60.47313143153232,36.419829920349606,78.07843668862438,45.82260429047498,73.79671631456107,37.62457664034916,59.50827869283005,27.31415791549192,55.22682511238339,19.59799901978065,73.55356465717,14.111358182835572,82.8378395455285,23.878527380196395,66.32621797456402,40.2764992138604,60.480898499147536,44.736607324291796
747,555645502,17.012579917470017,1.3875518122532542,0.1809839894033334,1.6891959680199333,0.3016419078023347,1.5081884564447743,0.4826151961706552,1.2065554254042152,0.6032686703121527,0.965237709618459,0.6032729430079986,0.6032866286264369,0.6032815626763355,0.6636116193000728,0.723934923319241,0.8446004708369668,0.6636085143095185,1.0858743414179939,0.42229680818018306,0.9048945900659244,0.36196903019829096
748,555583347,7.05216955824831,0.0,0.0,0.12055032520820214,0.0,0.18082545772190828,0.0,0.2411005902356144,0.0,0.2411005902356144,0.0,0.2411005902356144,0.0,0.060275132513706135,0.060275132513706135,0.0,0.12055029511780721,0.0,0.12055029511780721,0.0,0.4219255664846815
749,555645490,0.06019914448828084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,555645491,1.3244197796223292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,555645492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
