,WDPAID,0-50,50-100,100-150,150-250,250-1500
201,8102,0.0,0.0970928065598211,0.26425642937010807,0.3792396571002609,0.2594111069698099
202,8113,0.0,0.004888660751387158,0.03539390384004302,0.31839847473784555,0.6413189606707242
203,8114,0.0,0.0050933786078098476,0.042869269949066216,0.21710526315789475,0.7349320882852292
204,8115,0.0,0.0,0.026530612244897958,0.2755102040816326,0.6979591836734694
205,8116,0.0,0.014125151883353584,0.07753645200486027,0.27604799513973266,0.6322904009720535
206,8121,0.0,0.015521590740465944,0.07861700549042884,0.3427808280160261,0.5630805757530791
207,8613,0.0,0.8235294117647058,0.16666666666666666,0.00980392156862745,0.0
208,8654,0.0,0.09030522107024966,0.27144451159979543,0.4937235575805477,0.14452670974940723
209,8684,0.0,0.03648410808572316,0.3827621907029713,0.47107361010456567,0.10968009110673983
210,8685,0.0,0.02610837761165672,0.27075075507917684,0.5164741569647455,0.18666671034442092
211,8704,0.0,0.06452700424785922,0.7540287236194457,0.18077000876542376,0.0006742633672712562
212,8714,0.0,0.3878787878787879,0.5646464646464646,0.047474747474747475,0.0
213,8745,0.0,0.3217821782178218,0.6683168316831684,0.009900990099009901,0.0
214,8778,0.0,0.16234498308906425,0.47801578354002255,0.3528748590755355,0.006764374295377677
215,8779,0.0,0.0,0.0,0.09090909090909091,0.9090909090909091
216,8780,0.0,0.0,1.0,0.0,0.0
217,8783,0.0,0.5357142857142857,0.4642857142857143,0.0,0.0
218,8784,0.0,0.08161544227886057,0.44152923538230887,0.3855884557721139,0.09126686656671665
219,8794,0.0,0.2791519434628975,0.696113074204947,0.024734982332155476,0.0
220,8795,0.0,0.09090909090909091,0.8181818181818182,0.09090909090909091,0.0
221,8835,0.0,0.37169517884914466,0.4105754276827372,0.19284603421461896,0.024883359253499222
222,8846,0.0,0.1034688995215311,0.4061004784688995,0.3588516746411483,0.13157894736842105
223,8874,0.0,0.36357168267520457,0.42547136250444684,0.19174670935610102,0.0192102454642476
224,8885,0.0,0.5,0.16666666666666666,0.3333333333333333,0.0
225,8916,0.0,0.9176389609803435,0.08142447699216898,0.0009365620274875313,0.0
226,8943,0.0,0.29197044172467257,0.5554547553854782,0.14465740771286248,0.007917395176986771
227,8945,0.0,0.0048281382898884275,0.03334667533897033,0.31062690748986843,0.6511982788812728
228,8970,0.0,0.32854260182020345,0.36638800807149036,0.2866202693242186,0.018449120784087635
229,8988,0.0,0.07986447241045498,0.20571151984511132,0.462729912875121,0.25169409486931266
230,9014,0.41254523522316044,0.39806996381182147,0.18938480096501809,0.0,0.0
231,9035,0.24439729113418254,0.36929309073873773,0.25777627744517856,0.12853334068190117,0.0
232,9041,0.08278867102396514,0.32461873638344224,0.40522875816993464,0.18736383442265794,0.0
233,9081,0.025974025974025976,0.05714285714285714,0.11168831168831168,0.11428571428571428,0.6909090909090909
234,9154,0.30228136882129275,0.32509505703422054,0.08555133079847908,0.16539923954372623,0.12167300380228137
235,9155,0.23875432525951557,0.24567474048442905,0.17301038062283736,0.3217993079584775,0.020761245674740483
236,9156,0.1506849315068493,0.3356164383561644,0.11643835616438356,0.1780821917808219,0.2191780821917808
237,9281,0.41836734693877553,0.4387755102040816,0.09438775510204081,0.04591836734693878,0.002551020408163265
238,9299,0.730626422326027,0.2693735776739729,0.0,0.0,0.0
239,9465,0.0,0.8314883148831488,0.16359163591635917,0.004920049200492005,0.0
240,9480,0.0,0.17647058823529413,0.5490196078431373,0.27450980392156865,0.0
241,9484,0.0,0.7692307692307693,0.23076923076923078,0.0,0.0
242,9712,1.0,0.0,0.0,0.0,0.0
243,9719,0.0,0.06912028725314183,0.20646319569120286,0.39138240574506283,0.33303411131059246
244,9799,0.0,0.28650646950092423,0.7005545286506469,0.012939001848428836,0.0
245,9800,0.0,0.6573033707865169,0.20786516853932585,0.1348314606741573,0.0
246,9805,0.0,0.3252032520325203,0.6422764227642277,0.032520325203252036,0.0
247,9821,0.0,0.0013422818791946308,0.012080536912751677,0.04161073825503356,0.9449664429530201
248,9845,0.0,0.0,0.3142857142857143,0.2857142857142857,0.4
249,9861,0.0,0.03376304481276857,0.3437691835481891,0.6052793124616329,0.017188459177409455
250,9876,0.0,0.20118343195266272,0.6331360946745562,0.16568047337278108,0.0
251,9991,0.0,0.015037593984962405,0.13016917293233082,0.7875939849624061,0.06719924812030076
252,10072,0.0,0.15936064318529863,0.5444104134762634,0.292687595712098,0.0035413476263399693
253,10075,0.0,0.047619047619047616,0.42857142857142855,0.5238095238095238,0.0
254,10098,0.0,0.011278195488721804,0.32205513784461154,0.5576441102756893,0.10902255639097744
255,10290,0.0,0.19695634938113907,0.5173985816852399,0.2610447958419592,0.024600273091661896
256,10339,0.0,1.0,0.0,0.0,0.0
257,10340,0.0,1.0,0.0,0.0,0.0
258,10341,0.0,0.8780487804878049,0.12195121951219512,0.0,0.0
259,10387,0.0,0.0,1.0,0.0,0.0
260,10398,0.0,0.45,0.55,0.0,0.0
261,10466,0.0,0.788235294117647,0.21176470588235294,0.0,0.0
262,10542,0.7545800207397165,0.16038714137573454,0.0850328378845489,0.0,0.0
263,10565,0.986449864498645,0.013550135501355014,0.0,0.0,0.0
264,10574,0.9556890724746526,0.044310927525347356,0.0,0.0,0.0
265,10623,0.0,0.47417840375586856,0.4084507042253521,0.11737089201877934,0.0
266,10628,0.0,0.06722689075630252,0.5630252100840336,0.3697478991596639,0.0
267,10708,0.6339667933586718,0.3149029805961192,0.040968193638727744,0.010162032406481296,0.0
268,10767,0.9559955995599559,0.04400440044004401,0.0,0.0,0.0
269,10778,0.8036093418259024,0.1876326963906582,0.008492569002123142,0.0002653927813163482,0.0
270,10779,0.04753186395324273,0.14416238293077951,0.23162101260474616,0.3566298148017745,0.2200549257094571
271,10786,0.09070392508343379,0.14570256141205568,0.18802425877694293,0.33305018935253716,0.24251906537503046
272,10821,0.6043720113203864,0.3634966331609252,0.028935298136039816,0.00319605738264858,0.0
273,10822,0.9932432432432432,0.006756756756756757,0.0,0.0,0.0
274,10914,0.06914102521730509,0.2382258650890703,0.2321446276894603,0.2851241035132366,0.17536437849092773
275,11753,0.8994974874371859,0.0957286432160804,0.0037688442211055275,0.0010050251256281408,0.0
276,11841,1.0,0.0,0.0,0.0,0.0
277,11844,1.0,0.0,0.0,0.0,0.0
278,11875,0.0,0.0,0.0,0.3076923076923077,0.6923076923076923
279,11882,0.0,0.0,0.4,0.56,0.04
280,11884,0.0,0.025657852106245986,0.06387012023068268,0.2882367148335562,0.6222353128295152
281,11885,0.0,0.0024468285337850555,0.19536984754376058,0.538772821381517,0.26341050254093734
282,11967,0.9408450704225352,0.059154929577464786,0.0,0.0,0.0
283,12186,0.0005813953488372093,0.0034883720930232558,0.011046511627906977,0.09709302325581395,0.8877906976744186
284,12215,0.6465240350590669,0.3534759649409331,0.0,0.0,0.0
285,12243,0.9317466314066238,0.06825336859337615,0.0,0.0,0.0
286,12244,0.19148936170212766,0.34893617021276596,0.2936170212765957,0.12340425531914893,0.0425531914893617
287,12277,0.0,0.42857142857142855,0.35714285714285715,0.21428571428571427,0.0
288,12422,0.40140205114890304,0.486433856938855,0.10762040763338959,0.004543684278852395,0.0
289,12438,0.30952380952380953,0.6904761904761905,0.0,0.0,0.0
290,12463,0.20484581497797358,0.7951541850220264,0.0,0.0,0.0
291,12464,0.7861743330867313,0.21382566691326862,0.0,0.0,0.0
292,12465,0.8478426589419119,0.15215734105808812,0.0,0.0,0.0
293,12492,0.6181818181818182,0.1781818181818182,0.11636363636363636,0.08727272727272728,0.0
294,12529,0.0,0.304,0.492,0.204,0.0
295,12555,0.3043170559094126,0.5619249823071479,0.13021939136588817,0.003538570417551309,0.0
296,12559,0.05008432939796143,0.1363936349637017,0.28026692087702576,0.5332551147613112,0.0
297,12564,0.23604439291038595,0.4878250786814643,0.21600132516150405,0.06012920324664568,0.0
298,12591,0.24392793952066913,0.20942576805533214,0.23162296927778672,0.315023323146212,0.0
299,12652,0.5740412618887599,0.36439176391519523,0.061566974196044885,0.0,0.0
300,12658,0.11296534017971759,0.7419768934531451,0.14505776636713735,0.0,0.0
301,12659,0.5718496683861459,0.3780397936624908,0.050110537951363304,0.0,0.0
302,12667,0.516725012226827,0.2626837241627841,0.22059126361038894,0.0,0.0
303,12686,0.0767834706128717,0.2165293871282982,0.2461259248918051,0.30099120480245706,0.15957001256456793
304,12706,0.2721774193548387,0.4213709677419355,0.1310483870967742,0.17540322580645162,0.0
305,12709,0.5325953259532595,0.2976629766297663,0.05904059040590406,0.11070110701107011,0.0
306,12777,0.0,0.0,0.0,0.0,0.0
307,12779,0.6883116883116883,0.3116883116883117,0.0,0.0,0.0
308,12780,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0
309,12782,0.7894736842105263,0.21052631578947367,0.0,0.0,0.0
310,12790,0.7488085225679842,0.2511914774320157,0.0,0.0,0.0
311,12795,1.0,0.0,0.0,0.0,0.0
312,12804,0.0,0.05672268907563025,0.8319327731092437,0.11134453781512606,0.0
313,12857,0.0,0.15126050420168066,0.47058823529411764,0.37815126050420167,0.0
314,12879,0.862876254180602,0.12040133779264214,0.016722408026755852,0.0,0.0
315,12884,0.9934601664684899,0.006539833531510107,0.0,0.0,0.0
316,12903,0.0,0.9951661631419939,0.004833836858006042,0.0,0.0
317,12904,0.0,0.8529902801600915,0.14620926243567753,0.0008004574042309891,0.0
318,12905,0.0,0.11185479296653432,0.6356211003970504,0.2525241066364152,0.0
319,12906,0.0,0.02468600309282239,0.4004199197877771,0.5748940771194005,0.0
320,12907,0.0,0.6024878312601406,0.3854786371011357,0.012033531638723635,0.0
321,12909,0.0,0.750720007200072,0.22999729997299972,0.01928269282692827,0.0
322,12910,0.0,0.7644710578842315,0.2340319361277445,0.0014970059880239522,0.0
323,12912,0.0,0.04060913705583756,0.7690355329949239,0.19035532994923857,0.0
324,12914,0.0,0.8078034682080925,0.1893063583815029,0.002890173410404624,0.0
325,12917,0.0,0.7416974169741697,0.25519083549044447,0.0031117475353858014,0.0
326,12919,0.0,0.03630728359530662,0.4018153641797653,0.5618773522249281,0.0
327,12920,0.0,0.001780474133667447,0.2302746546209898,0.7679448712453427,0.0
328,12921,0.0,0.16265690376569036,0.6393828451882845,0.1979602510460251,0.0
329,12923,0.0,0.1664195089800626,0.6610644257703081,0.17251606524962926,0.0
330,12936,0.0,0.13174946004319654,0.7516198704103672,0.11663066954643629,0.0
331,12937,0.0,0.6381861575178998,0.3568019093078759,0.005011933174224344,0.0
332,12940,0.0,0.2976103389417215,0.662429895147525,0.039959765910753474,0.0
333,12942,0.0,0.7174667437825333,0.26720647773279355,0.015326778484673221,0.0
334,12945,0.0,0.9919354838709677,0.008064516129032258,0.0,0.0
335,12946,0.0,0.03235294117647059,0.7488235294117647,0.2188235294117647,0.0
336,12947,0.0,0.03701556006571953,0.7078702361392997,0.25511420379498084,0.0
337,12948,0.0,0.4974560255851141,0.48916993749091436,0.013374036923971508,0.0
338,12949,0.0,0.5405268490374874,0.22948328267477203,0.22998986828774062,0.0
339,12951,0.0,0.715782122905028,0.2814245810055866,0.002793296089385475,0.0
340,12952,0.0,0.39330218068535827,0.6004672897196262,0.006230529595015576,0.0
341,12953,0.0,0.16666666666666666,0.8333333333333334,0.0,0.0
342,12956,0.0,0.0038860103626943004,0.43134715025906734,0.5647668393782384,0.0
343,12965,0.0,0.9190647482014388,0.07823741007194245,0.002697841726618705,0.0
344,12998,0.0,0.5573122529644269,0.4140316205533597,0.02865612648221344,0.0
345,13019,0.993266113229059,0.006733886770940963,0.0,0.0,0.0
346,13020,0.9427807486631016,0.0572192513368984,0.0,0.0,0.0
347,13090,0.5828505120994061,0.41714948790059386,0.0,0.0,0.0
348,13185,0.0,0.9097303634232122,0.09026963657678781,0.0,0.0
349,13187,0.0,0.5314685314685315,0.46853146853146854,0.0,0.0
