,WDPAID,0-700,700-1400,1400-2100,2100-2800,2800-3500,3500-
681,97513,0.001204716417344122,0.23210237243760612,0.6920479230499246,0.07337861296350753,0.00126637513161764,0.0
682,99640,0.02127659574468085,0.6914893617021277,0.2872340425531915,0.0,0.0,0.0
683,99651,0.14615384615384616,0.8512820512820513,0.002564102564102564,0.0,0.0,0.0
684,99652,0.12169977369876792,0.8046266029670606,0.07367362333417149,0.0,0.0,0.0
685,99653,0.6833333333333333,0.31666666666666665,0.0,0.0,0.0,0.0
686,99994,0.0,0.9861111111111112,0.013888888888888888,0.0,0.0,0.0
687,99997,0.6071428571428571,0.39285714285714285,0.0,0.0,0.0,0.0
688,100838,0.0,0.9865470852017937,0.013452914798206279,0.0,0.0,0.0
689,101087,0.030617164898746385,0.882674381227901,0.08670845387335262,0.0,0.0,0.0
690,101102,0.0005197211583002859,0.7940774384525867,0.20493961066106273,0.0004632297280502548,0.0,0.0
691,101121,0.000601741141901502,0.636235757490505,0.36268579734608714,0.0004767040215063847,0.0,0.0
692,101133,0.038180907757788186,0.5967309274294502,0.3645158982796237,0.000572266533137809,0.0,0.0
693,101165,0.24545454545454545,0.7545454545454545,0.0,0.0,0.0,0.0
694,101174,0.2599922390376407,0.7328288707799767,0.007178890182382615,0.0,0.0,0.0
695,101392,0.0,0.9953703703703703,0.004629629629629629,0.0,0.0,0.0
696,101396,0.07522281639928699,0.9005347593582887,0.024242424242424242,0.0,0.0,0.0
697,101410,0.015540229885057471,0.5576091954022988,0.41563218390804596,0.011218390804597701,0.0,0.0
698,101414,0.03742802303262956,0.9261036468330134,0.036468330134357005,0.0,0.0,0.0
699,101430,0.23062308864783082,0.6144050199674803,0.15453864532412268,0.0004332460605661531,0.0,0.0
700,101584,0.0,1.0,0.0,0.0,0.0,0.0
701,101768,0.010309278350515464,0.9896907216494846,0.0,0.0,0.0,0.0
702,101777,0.1,0.9,0.0,0.0,0.0,0.0
703,101803,0.06288532675709001,0.8816276202219482,0.055487053020961775,0.0,0.0,0.0
704,101808,0.1016949152542373,0.7796610169491526,0.11864406779661017,0.0,0.0,0.0
705,101824,0.031024310853422846,0.6405248703082087,0.32214423761570543,0.006306581222663005,0.0,0.0
706,101921,0.6337522441651705,0.36624775583482944,0.0,0.0,0.0,0.0
707,102215,0.129928894634777,0.870071105365223,0.0,0.0,0.0,0.0
708,102216,0.2149545636869113,0.7850316048631378,1.3831449950898353e-05,0.0,0.0,0.0
709,102217,0.2705634715025907,0.7294365284974094,0.0,0.0,0.0,0.0
710,102310,0.0028616024973985433,0.881633714880333,0.11550468262226847,0.0,0.0,0.0
711,102321,0.028125,0.753125,0.21875,0.0,0.0,0.0
712,102367,0.026397515527950312,0.434472049689441,0.5391304347826087,0.0,0.0,0.0
713,102544,0.0,1.0,0.0,0.0,0.0,0.0
714,102547,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0
715,102556,0.0,1.0,0.0,0.0,0.0,0.0
716,102604,0.39882697947214074,0.5997067448680352,0.001466275659824047,0.0,0.0,0.0
717,103157,0.2537313432835821,0.7164179104477612,0.029850746268656716,0.0,0.0,0.0
718,103167,0.5238333030688215,0.4745929423158404,0.0015737546153380545,0.0,0.0,0.0
719,103168,0.13630475225729788,0.8018545394333135,0.06183096808127246,9.74022811614248e-06,0.0,0.0
720,103171,0.0004948045522018803,0.6783770410687778,0.32088075210291933,0.00024740227610094015,0.0,0.0
721,103548,0.012786815372593593,0.9630603111458408,0.024152873481565675,0.0,0.0,0.0
722,107015,0.0,1.0,0.0,0.0,0.0,0.0
723,107204,0.10869565217391304,0.8804347826086957,0.010869565217391304,0.0,0.0,0.0
724,107247,0.026673630747618103,0.8739081101525494,0.09922014300380022,0.0001981160960322749,0.0,0.0
725,107289,0.0,1.0,0.0,0.0,0.0,0.0
726,107307,0.02616279069767442,0.8938953488372093,0.07994186046511628,0.0,0.0,0.0
727,107334,0.028635157945502775,0.9395346033277068,0.03183023872679045,0.0,0.0,0.0
728,107336,0.006539664486778504,0.5237418254193915,0.4694341768552744,0.0002843332385555871,0.0,0.0
729,107383,0.06100502465674176,0.8363370858857065,0.10265788945755168,0.0,0.0,0.0
730,107469,0.4375,0.5625,0.0,0.0,0.0,0.0
731,107534,0.20262267343485618,0.7973773265651438,0.0,0.0,0.0,0.0
732,107537,0.5833333333333334,0.4166666666666667,0.0,0.0,0.0,0.0
733,107612,0.0030581039755351682,0.3004783188269427,0.6800752764055517,0.01638830079197052,0.0,0.0
734,107651,0.007717450517523153,0.46073179589613217,0.5298710731795896,0.001679680406755039,0.0,0.0
735,107697,0.2558139534883721,0.7209302325581395,0.023255813953488372,0.0,0.0,0.0
736,107746,0.08858057630736393,0.7449306296691569,0.1664887940234792,0.0,0.0,0.0
737,107753,0.1435068216270844,0.8564931783729156,0.0,0.0,0.0,0.0
738,107759,0.06998577524893314,0.7809388335704125,0.14907539118065433,0.0,0.0,0.0
739,107787,0.09495158783918396,0.8079451727298084,0.0967446308323704,0.0003586085986372873,0.0,0.0
740,107804,0.11998117942283563,0.8346925972396487,0.04532622333751568,0.0,0.0,0.0
741,107837,0.875,0.125,0.0,0.0,0.0,0.0
742,107859,0.22196531791907514,0.776878612716763,0.0011560693641618498,0.0,0.0,0.0
743,107861,0.7333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0
744,108024,0.0,0.9782608695652174,0.021739130434782608,0.0,0.0,0.0
745,108043,0.479577528205524,0.5159874184709197,0.004435053323556276,0.0,0.0,0.0
746,108073,0.0,0.0,0.0,0.0,0.0,0.0
747,108090,0.0,0.9225352112676056,0.07746478873239436,0.0,0.0,0.0
748,108125,0.2727272727272727,0.45454545454545453,0.2727272727272727,0.0,0.0,0.0
749,108133,0.009259259259259259,0.9907407407407407,0.0,0.0,0.0,0.0
750,108137,0.006628972509261064,0.6276077208032755,0.36576330668746343,0.0,0.0,0.0
751,108142,0.0005962467834055105,0.36154522061130984,0.6266553693591916,0.011203163246093014,0.0,0.0
752,108151,0.003698871920804236,0.6163609853426445,0.3794413322078121,0.0004988105287391604,0.0,0.0
753,108162,0.025466893039049237,0.9711375212224108,0.003395585738539898,0.0,0.0,0.0
754,109018,0.013045098770033545,0.8428997390980246,0.14405516213194186,0.0,0.0,0.0
755,109023,0.0012683071339961859,0.7423762706215631,0.2551889499898165,0.0011664722546242292,0.0,0.0
756,109025,0.06976744186046512,0.9244186046511628,0.005813953488372093,0.0,0.0,0.0
757,109037,0.1512869660460022,0.8487130339539978,0.0,0.0,0.0,0.0
758,109063,0.09036495136752848,0.8931510753773618,0.016483973255109675,0.0,0.0,0.0
759,109065,0.3409651285663966,0.5685100387460373,0.09052483268756605,0.0,0.0,0.0
760,109070,0.1796944996831363,0.7218592251043465,0.0980529271650532,0.00039334804746399775,0.0,0.0
761,109071,0.3647711511789182,0.6195759857340994,0.015652863086982365,0.0,0.0,0.0
762,109073,0.23089747151986664,0.7376038798656193,0.03149864861451413,0.0,0.0,0.0
763,109074,0.23586800573888092,0.7612625538020086,0.0028694404591104736,0.0,0.0,0.0
764,109075,0.173785839672323,0.8174370977179637,0.008777062609713282,0.0,0.0,0.0
765,109076,0.04885027707286758,0.8918897923248226,0.0591822466207468,7.121031643275156e-05,6.473665130250142e-06,0.0
766,109083,0.5274725274725275,0.4725274725274725,0.0,0.0,0.0,0.0
767,115101,0.014492753623188406,0.9855072463768116,0.0,0.0,0.0,0.0
768,115137,0.010261949770456387,0.820955981636511,0.16878206859303269,0.0,0.0,0.0
769,115433,0.018095480623754812,0.9797174828107914,0.00218703656545381,0.0,0.0,0.0
770,115666,0.027292761050608585,0.9529352978859705,0.019764253683536195,5.124919923126201e-06,2.5624599615631007e-06,0.0
771,115686,0.020485779289134243,0.7027978497589399,0.26769177568137514,0.008768185191832855,0.0002557170785051431,6.930002127510653e-07
772,115993,0.013210652935466171,0.9806060861857933,0.006183260878740556,0.0,0.0,0.0
773,116275,0.08721506442021804,0.9028741328047571,0.009910802775024777,0.0,0.0,0.0
774,122900,0.04771072235707709,0.42088669400965373,0.5056778549705644,0.025027203482045703,0.0006975251806590218,0.0
775,124355,0.0,0.07107843137254902,0.928921568627451,0.0,0.0,0.0
776,124383,0.25091248998486604,0.7352888809756966,0.013798629039437372,0.0,0.0,0.0
777,125976,0.0,0.4888888888888889,0.5097222222222222,0.001388888888888889,0.0,0.0
778,126061,0.005780346820809248,0.9837599779796311,0.010459675199559593,0.0,0.0,0.0
779,126107,0.09375,0.90625,0.0,0.0,0.0,0.0
780,126159,0.0,0.9114832535885168,0.08851674641148326,0.0,0.0,0.0
781,126331,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
782,126363,0.0726525017135024,0.9236920265021704,0.003655471784327165,0.0,0.0,0.0
783,126763,0.375,0.625,0.0,0.0,0.0,0.0
784,126767,0.4710193468458735,0.5207694080700693,0.00821124508405722,0.0,0.0,0.0
785,126826,0.05973578403216542,0.9402642159678346,0.0,0.0,0.0,0.0
786,126906,0.0,1.0,0.0,0.0,0.0,0.0
787,126921,0.0,1.0,0.0,0.0,0.0,0.0
788,127044,0.021711184116554778,0.9741465504927868,0.004142265390658477,0.0,0.0,0.0
789,127191,0.04922260144103147,0.864656806977626,0.08612059158134243,0.0,0.0,0.0
790,127244,0.9725274725274725,0.027472527472527472,0.0,0.0,0.0,0.0
791,127666,0.0625,0.9375,0.0,0.0,0.0,0.0
792,129915,0.09762532981530343,0.9023746701846965,0.0,0.0,0.0,0.0
793,143103,0.80990099009901,0.1900990099009901,0.0,0.0,0.0,0.0
794,145484,0.0,0.6564327485380117,0.3435672514619883,0.0,0.0,0.0
795,145491,0.0013566986998304127,0.26267947993216506,0.7047371396269079,0.030944036178631996,0.0002826455624646693,0.0
796,145500,0.0012272676559187772,0.9709918554055562,0.02778087693852505,0.0,0.0,0.0
797,145507,0.2755790543884518,0.7244187062056178,2.239405930394785e-06,0.0,0.0,0.0
798,145509,0.11266686820792694,0.8326862798135213,0.05453547391366609,0.00011137806488567838,0.0,0.0
799,145515,0.42641843971631205,0.5345744680851063,0.038120567375886524,0.0008865248226950354,0.0,0.0
800,145523,0.13039443155452435,0.8408352668213457,0.02877030162412993,0.0,0.0,0.0
801,145524,0.0,0.573394495412844,0.42660550458715596,0.0,0.0,0.0
802,145527,0.005106103574971012,0.6162110057138067,0.37789357511071375,0.0007893156005085148,0.0,0.0
803,145529,0.25159041394335513,0.7481132897603486,0.0002962962962962963,0.0,0.0,0.0
804,145541,0.010980324274421556,0.4693641451733887,0.5128988517685072,0.006756678783682419,0.0,0.0
805,145549,0.01561246858792707,0.9843340640538951,5.3467358177832434e-05,0.0,0.0,0.0
806,145555,0.00666535005431026,0.8052236595240446,0.18662980152068728,0.0014811889009578355,0.0,0.0
807,145556,0.03360522022838499,0.7732271375107955,0.1928605700028788,0.00030707225794069666,0.0,0.0
808,145557,0.0806431964916555,0.8428554026068948,0.07601413083201364,0.0004872700694359849,0.0,0.0
809,145558,0.018658598083711547,0.600100857286939,0.3806428718178592,0.0005976728114902598,0.0,0.0
810,145580,0.5624468070734772,0.4367246216266116,0.0008285712999112888,0.0,0.0,0.0
811,145594,0.0,0.05780659103187466,0.8838465694219341,0.05834683954619125,0.0,0.0
812,145816,0.06475929415795785,0.9229056021929073,0.01233510364913483,0.0,0.0,0.0
813,146646,0.0,0.8493449781659389,0.15065502183406113,0.0,0.0,0.0
814,146663,0.0005946910309779965,0.6266421581878142,0.37092501486727575,0.001838135913931989,0.0,0.0
815,146667,0.0,1.0,0.0,0.0,0.0,0.0
816,146668,0.013563501849568433,0.7903822441430333,0.1960542540073983,0.0,0.0,0.0
817,146671,0.0,0.9859154929577465,0.014084507042253521,0.0,0.0,0.0
818,146676,0.006603283623220664,0.853657244003519,0.1396758773463915,6.359502686889885e-05,0.0,0.0
819,147297,0.007937315559173706,0.9736440419253078,0.01841864251551847,0.0,0.0,0.0
820,147298,0.01821578701541336,0.9349836524988323,0.046800560485754324,0.0,0.0,0.0
821,147300,0.027344584490493484,0.9317987609485153,0.04085665456099124,0.0,0.0,0.0
822,147307,0.022222222222222223,0.9555555555555556,0.022222222222222223,0.0,0.0,0.0
823,147315,0.00032637075718015666,0.712467362924282,0.28720626631853785,0.0,0.0,0.0
824,147319,0.0006357683260219976,0.4229448788861339,0.5515290228240829,0.024890329963761205,0.0,0.0
825,147320,0.05905511811023622,0.9330708661417323,0.007874015748031496,0.0,0.0,0.0
826,147324,0.0,1.0,0.0,0.0,0.0,0.0
827,147325,0.0,0.9565217391304348,0.043478260869565216,0.0,0.0,0.0
828,147329,0.5,0.5,0.0,0.0,0.0,0.0
829,147330,0.0,0.9767441860465116,0.023255813953488372,0.0,0.0,0.0
830,147331,0.03328050713153724,0.9619651347068146,0.004754358161648178,0.0,0.0,0.0
831,147333,0.001054278095133094,0.7654748041316676,0.22873700240485656,0.004733915368342717,0.0,0.0
832,147520,0.0017062905243999545,0.49986187171945334,0.4768188244470806,0.02161301330906609,0.0,0.0
833,147521,0.005449176178311107,0.8889891485222772,0.10556167529941173,0.0,0.0,0.0
834,166862,0.021927996665918634,0.9615418523386657,0.01653015099541564,0.0,0.0,0.0
835,166880,0.026132663966001442,0.9539727116832766,0.019894624350721972,0.0,0.0,0.0
836,166887,0.010764262648008612,0.4101184068891281,0.5780409041980624,0.001076426264800861,0.0,0.0
837,166954,0.0335345405767941,0.9356136820925554,0.03085177733065057,0.0,0.0,0.0
838,166965,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0
839,167051,0.005615683071268123,0.6607106391668368,0.33367367776189505,0.0,0.0,0.0
840,168136,1.0,0.0,0.0,0.0,0.0,0.0
841,168143,0.0059121621621621625,0.7880067567567568,0.20608108108108109,0.0,0.0,0.0
842,168147,0.0,0.2265193370165746,0.7209944751381215,0.052486187845303865,0.0,0.0
843,168151,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0
844,168195,0.0,0.25,0.75,0.0,0.0,0.0
845,168243,0.03225806451612903,0.9596774193548387,0.008064516129032258,0.0,0.0,0.0
846,168253,0.0875842155919153,0.753609239653513,0.1588065447545717,0.0,0.0,0.0
847,168254,0.0003080632199303509,0.40437985534422716,0.4882935976426467,0.09821859094562015,0.008679346370211626,0.00012054647736405036
848,168256,0.014306422133988781,0.22720110922039452,0.5551774122392387,0.20060502930610702,0.0027100271002710027,0.0
849,168258,0.022697909325816303,0.7957481794691097,0.17961592670894996,0.001937984496124031,0.0,0.0
850,168260,0.0043814809405579086,0.6012852344092303,0.38250328611070544,0.011829998539506352,0.0,0.0
851,168261,0.00586405753903972,0.8735825827771658,0.12035897103609149,0.00019438864770297414,0.0,0.0
852,168265,0.03029645697758496,0.5645697758496023,0.3953723788864787,0.009761388286334056,0.0,0.0
853,168267,0.02285049324270715,0.9171052515581886,0.05992965010182222,0.00011460509728209604,0.0,0.0
854,193403,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0
855,193408,0.002750770298289236,0.6538448829890052,0.33335123123817706,0.010048985188795361,4.13028573316702e-06,0.0
856,198282,0.04054054054054054,0.9024676850763808,0.05699177438307873,0.0,0.0,0.0
857,198292,0.019362898188632106,0.9665833853841349,0.014053716427232979,0.0,0.0,0.0
858,198293,0.014345444059976932,0.8325197726149284,0.15311418685121106,2.0596473883671115e-05,0.0,0.0
859,198296,0.00849514563106796,0.970873786407767,0.02063106796116505,0.0,0.0,0.0
860,198297,0.03576864535768645,0.9283105022831051,0.03592085235920852,0.0,0.0,0.0
861,198298,1.0608880800206662e-05,0.08389237714783422,0.8955136634428046,0.020582289640480943,1.0608880800206662e-06,0.0
862,198299,0.0,0.9570552147239264,0.04294478527607362,0.0,0.0,0.0
863,198302,0.09771573604060914,0.8834602368866328,0.018824027072758036,0.0,0.0,0.0
864,198306,0.039090331006283716,0.9600481364229988,0.0008615325707174652,0.0,0.0,0.0
865,198315,0.0008721040458044212,0.5191420518459535,0.44003336745914384,0.03993983746002856,1.2639189069629292e-05,0.0
866,198317,0.005891016200294551,0.96759941089838,0.026509572901325478,0.0,0.0,0.0
867,198322,0.013801756587202008,0.6877178307542172,0.2958315906872996,0.0026488219712811935,0.0,0.0
868,198324,0.075,0.58125,0.34375,0.0,0.0,0.0
869,198331,0.0,0.7837837837837838,0.21621621621621623,0.0,0.0,0.0
870,198336,0.15724086779158167,0.8290376413869831,0.013721490821435194,0.0,0.0,0.0
871,198339,0.019663753957056305,0.7585869603879397,0.2195143639661857,0.0022349216888182775,0.0,0.0
872,198340,0.011107078733239103,0.7562698170149368,0.22810100469878136,0.004522099553042748,0.0,0.0
873,198349,3.4592500345925e-05,0.08658502836585029,0.9076380240763803,0.0057423550574235505,0.0,0.0
874,198427,0.01060070671378092,0.9363957597173145,0.053003533568904596,0.0,0.0,0.0
875,198429,0.029088913282107574,0.9709110867178924,0.0,0.0,0.0,0.0
876,198430,0.125,0.625,0.25,0.0,0.0,0.0
877,198432,0.0,0.1469359331476323,0.8516713091922006,0.001392757660167131,0.0,0.0
878,198473,0.007689491028927133,0.9857195166605639,0.006590992310508971,0.0,0.0,0.0
879,220003,0.6411764705882353,0.3588235294117647,0.0,0.0,0.0,0.0
880,220010,0.75,0.25,0.0,0.0,0.0,0.0
881,220026,0.08108108108108109,0.8648648648648649,0.05405405405405406,0.0,0.0,0.0
882,220034,0.494736939353651,0.49241721167389096,0.012776979432363812,6.886954009425049e-05,0.0,0.0
883,220060,0.07692307692307693,0.9230769230769231,0.0,0.0,0.0,0.0
884,220066,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
885,220070,0.014175257731958763,0.9813144329896907,0.004510309278350515,0.0,0.0,0.0
886,220074,0.2767857142857143,0.6160714285714286,0.10714285714285714,0.0,0.0,0.0
887,220081,0.0,1.0,0.0,0.0,0.0,0.0
888,220100,0.0,0.6777728416999852,0.3222271583000148,0.0,0.0,0.0
889,220101,0.10069750661428686,0.7094123306341698,0.18904834442395574,0.0008418183275875891,0.0,0.0
890,220235,0.0570959364497403,0.9249032488033405,0.01800081474691924,0.0,0.0,0.0
891,300327,0.15917602996254682,0.8408239700374532,0.0,0.0,0.0,0.0
892,300328,0.03674540682414698,0.963254593175853,0.0,0.0,0.0,0.0
893,300546,0.10062893081761007,0.8301886792452831,0.06918238993710692,0.0,0.0,0.0
894,300961,0.013953488372093023,0.986046511627907,0.0,0.0,0.0,0.0
895,300966,0.0,0.4403292181069959,0.5390946502057613,0.0205761316872428,0.0,0.0
896,301468,0.003728251864125932,0.09942004971002485,0.6892433029549848,0.206089478044739,0.0015189174261253798,0.0
897,301545,0.5,0.5,0.0,0.0,0.0,0.0
898,301548,0.5097087378640777,0.4878640776699029,0.0024271844660194173,0.0,0.0,0.0
899,301569,0.16176470588235295,0.8382352941176471,0.0,0.0,0.0,0.0
900,301598,0.013458774336861361,0.9168953351626813,0.06964589050045733,0.0,0.0,0.0
901,301600,0.05454545454545454,0.5393939393939394,0.40606060606060607,0.0,0.0,0.0
902,301642,0.06852976913730255,0.6027946537059539,0.3285540704738761,0.00012150668286755772,0.0,0.0
903,301653,0.03499837358705375,0.9054749125803041,0.059516548751728064,1.0165080914044076e-05,0.0,0.0
904,301697,0.2034313725490196,0.7965686274509803,0.0,0.0,0.0,0.0
905,301850,0.36363636363636365,0.6300743281875357,0.006289308176100629,0.0,0.0,0.0
906,301908,0.0,0.7272727272727273,0.2727272727272727,0.0,0.0,0.0
907,301909,0.2621283255086072,0.7140062597809077,0.023865414710485134,0.0,0.0,0.0
908,301911,0.00631911532385466,0.9620853080568721,0.0315955766192733,0.0,0.0,0.0
909,301915,0.0,0.9229857819905213,0.07701421800947868,0.0,0.0,0.0
910,301922,0.0,0.9615384615384616,0.038461538461538464,0.0,0.0,0.0
911,301941,0.0,0.9867424242424242,0.013257575757575758,0.0,0.0,0.0
912,301985,0.2825259810324266,0.7165653926969163,0.0009086262706570504,0.0,0.0,0.0
913,302001,0.0009057971014492754,0.4746376811594203,0.5190217391304348,0.005434782608695652,0.0,0.0
914,302015,0.25,0.7241379310344828,0.02586206896551724,0.0,0.0,0.0
915,302129,0.21714285714285714,0.7657142857142857,0.017142857142857144,0.0,0.0,0.0
916,302289,0.18446601941747573,0.8155339805825242,0.0,0.0,0.0,0.0
917,302292,0.004970178926441352,0.8465871438038436,0.14844267726971505,0.0,0.0,0.0
918,302295,0.010273972602739725,0.6523972602739726,0.3356164383561644,0.0017123287671232876,0.0,0.0
919,302298,0.002543450614667232,0.5879610004239084,0.4069520983467571,0.002543450614667232,0.0,0.0
920,302299,0.4267211997273347,0.5732788002726653,0.0,0.0,0.0,0.0
921,302300,0.0008624407072013799,0.4094437257438551,0.5584303579128935,0.031263475636050024,0.0,0.0
922,302600,0.09719023491478582,0.8892215568862275,0.013588208198986642,0.0,0.0,0.0
923,302602,0.625,0.375,0.0,0.0,0.0,0.0
924,302607,0.05583351554360828,0.8993170330165018,0.0446307991099564,0.00021865232993350397,0.0,0.0
925,302609,0.060674709101998466,0.9027224409292894,0.036587008008111085,1.5841960601043984e-05,0.0,0.0
926,302614,0.006848051833497719,0.7487230067277699,0.24339451674725557,0.0010344246914768217,0.0,0.0
927,302615,0.0020371012482662968,0.7070908460471568,0.2775658807212205,0.013306171983356449,0.0,0.0
928,302617,0.041998551774076756,0.8848660391020999,0.07313540912382331,0.0,0.0,0.0
929,302622,0.00074757039621231,0.44330924495389984,0.5260403688013955,0.0299028158484924,0.0,0.0
930,302627,0.01493168115173124,0.6699788231802997,0.3111598692522469,0.003929626415722103,0.0,0.0
931,302628,0.01288607749491648,0.7607481814382252,0.2219514142282207,0.00441432683863757,0.0,0.0
932,302629,0.0068354105100860854,0.8069253501220609,0.18418347680842861,0.0020557625594243866,0.0,0.0
933,302631,0.10922659430122117,0.8658977838082316,0.024875621890547265,0.0,0.0,0.0
934,302836,0.06538895152198422,0.8917700112739572,0.04284103720405862,0.0,0.0,0.0
935,302866,0.03529411764705882,0.9647058823529412,0.0,0.0,0.0,0.0
936,302873,0.01281053690383557,0.43842401928223035,0.5234670057505076,0.025203545197472053,9.489286595433756e-05,0.0
937,302892,0.01702927440482971,0.9334206629456658,0.04903747579450962,0.0005125868549948741,0.0,0.0
938,302902,0.10609037328094302,0.8939096267190569,0.0,0.0,0.0,0.0
939,302919,0.023255813953488372,0.9767441860465116,0.0,0.0,0.0,0.0
940,302921,0.018572656921754083,0.9800515907136715,0.0013757523645743766,0.0,0.0,0.0
941,302935,0.09544468546637744,0.9045553145336226,0.0,0.0,0.0,0.0
942,302937,0.17484215638659542,0.8241864983001457,0.0009713453132588635,0.0,0.0,0.0
943,302939,0.016548819016097487,0.956296073416579,0.027155107567323606,0.0,0.0,0.0
944,302969,0.6339050131926122,0.3660949868073879,0.0,0.0,0.0,0.0
945,302989,0.18055555555555555,0.8194444444444444,0.0,0.0,0.0,0.0
946,302992,0.026988636363636364,0.9715909090909091,0.0014204545454545455,0.0,0.0,0.0
947,302994,0.05679027891456274,0.9080148586539067,0.03519486243153057,0.0,0.0,0.0
948,303013,0.06344730348960169,0.9360043864802412,0.0005483100301570516,0.0,0.0,0.0
949,303020,0.02021647732355309,0.21817693890330084,0.5886930852491278,0.1628052598622417,0.010108238661776545,0.0
950,303036,0.020393753115135405,0.8315750124605417,0.1476574181757767,0.00037381624854627017,0.0,0.0
951,303048,0.01509433962264151,0.8415094339622642,0.14339622641509434,0.0,0.0,0.0
952,303074,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0
953,303088,0.010416666666666666,0.98125,0.008333333333333333,0.0,0.0,0.0
954,303325,0.0012962017361247496,0.3173337523076319,0.6798774500176755,0.0014925959385678935,0.0,0.0
955,303335,0.02531645569620253,0.9746835443037974,0.0,0.0,0.0,0.0
956,303485,0.0,0.883495145631068,0.11650485436893204,0.0,0.0,0.0
957,303546,0.0010449320794148381,0.3215540989835661,0.6668566543174693,0.01054431461954973,0.0,0.0
958,303549,0.17406962785114047,0.7911164465786314,0.03481392557022809,0.0,0.0,0.0
959,303676,0.005420593066482234,0.8257456557447912,0.16883375118872654,0.0,0.0,0.0
960,303689,0.0036009575730752983,0.23412259349413586,0.7569454223581242,0.005331026574664548,0.0,0.0
961,303695,0.0,0.35191775405298537,0.6128904705417161,0.03519177540529854,0.0,0.0
962,303698,0.04446593973502169,0.8880974713721812,0.06740727713291907,2.931175987806308e-05,0.0,0.0
963,303700,0.01448123118859674,0.8863081378840366,0.09813163723096144,0.0010789936964052474,0.0,0.0
964,303874,0.007339449541284404,0.9926605504587156,0.0,0.0,0.0,0.0
965,303877,0.0,0.17012779552715654,0.7971246006389776,0.03274760383386582,0.0,0.0
966,303879,0.0010029268682509715,0.3942141908158271,0.5457740217966776,0.05868121110411859,0.0003276494151258154,0.0
967,303890,0.003516978516978517,0.4918052668052668,0.49480249480249483,0.009875259875259876,0.0,0.0
968,303892,0.00014059664101843093,0.5113627648968532,0.4188501751067256,0.06324292543265421,0.00624376901250032,0.000159768910248217
969,303909,0.0,0.0,0.0,0.0,0.0,0.0
970,303911,0.0042400521852576645,0.9726027397260274,0.023157208088714937,0.0,0.0,0.0
971,303980,0.019801980198019802,0.9801980198019802,0.0,0.0,0.0,0.0
972,303998,0.17183098591549295,0.828169014084507,0.0,0.0,0.0,0.0
973,304006,0.4240875912408759,0.5759124087591241,0.0,0.0,0.0,0.0
974,304008,0.3294912559618442,0.6705087440381559,0.0,0.0,0.0,0.0
975,304056,1.0,0.0,0.0,0.0,0.0,0.0
976,304066,0.0,0.0,0.0,0.0,0.0,0.0
977,304118,0.0,0.0,0.0,0.0,0.0,0.0
978,304149,0.0,1.0,0.0,0.0,0.0,0.0
979,304167,0.0,1.0,0.0,0.0,0.0,0.0
980,304180,0.0,0.0,0.0,0.0,0.0,0.0
981,304209,0.20689655172413793,0.7931034482758621,0.0,0.0,0.0,0.0
982,304235,0.0,1.0,0.0,0.0,0.0,0.0
983,304256,0.15384615384615385,0.8461538461538461,0.0,0.0,0.0,0.0
984,304271,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0
985,304273,0.0,0.0,0.0,0.0,0.0,0.0
986,304335,0.0,0.0,0.0,0.0,0.0,0.0
987,304357,0.0,1.0,0.0,0.0,0.0,0.0
988,304358,0.0,1.0,0.0,0.0,0.0,0.0
989,304389,0.6842105263157895,0.3157894736842105,0.0,0.0,0.0,0.0
990,304437,1.0,0.0,0.0,0.0,0.0,0.0
991,304473,1.0,0.0,0.0,0.0,0.0,0.0
992,304481,1.0,0.0,0.0,0.0,0.0,0.0
993,304537,0.0,1.0,0.0,0.0,0.0,0.0
994,304577,0.0,1.0,0.0,0.0,0.0,0.0
995,304613,0.0,1.0,0.0,0.0,0.0,0.0
996,304642,0.0,1.0,0.0,0.0,0.0,0.0
997,304650,1.0,0.0,0.0,0.0,0.0,0.0
998,304679,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
999,304689,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0
1000,304722,0.024390243902439025,0.975609756097561,0.0,0.0,0.0,0.0
1001,304753,0.125,0.875,0.0,0.0,0.0,0.0
1002,304777,0.047619047619047616,0.9523809523809523,0.0,0.0,0.0,0.0
1003,304778,0.0,1.0,0.0,0.0,0.0,0.0
1004,304816,0.0,1.0,0.0,0.0,0.0,0.0
1005,304906,0.0413625304136253,0.9586374695863747,0.0,0.0,0.0,0.0
1006,304913,0.0,0.0,0.0,0.0,0.0,0.0
1007,304972,0.0,1.0,0.0,0.0,0.0,0.0
1008,304976,0.0,1.0,0.0,0.0,0.0,0.0
1009,305027,0.95,0.05,0.0,0.0,0.0,0.0
1010,305052,0.012976480129764802,0.9870235198702352,0.0,0.0,0.0,0.0
