,WDPAID,soil_c_tot,soil_c_avg,tot_c_tot,tot_c_avg,tot_co2_tot,tot_co2_avg
1043,2219,3015431.0579200983,268.43448246725814,3737402.93254573,332.70415716096323,13716268.757906917,1221.0243177017321
1044,351885,171903.55926963314,258.592406779661,186880.15859965025,281.1217627118644,685850.182048081,1031.7168813559322
1045,478536,8083021.766681965,393.03686599766326,8810619.381026898,428.4168356108081,32334973.113198135,1572.2897938496635
1046,351780,498811.73271062964,305.4788298243573,646141.0863614137,395.705035186693,2371337.7870618,1452.237582877748
1047,352130,17125542.384879265,336.24746334704093,18723673.66345203,367.62643476086413,68715882.32092287,1349.1892105412644
1048,555600266,1204122.6214715561,309.32899070482324,1497929.9977259245,384.8056551757789,5497403.089397181,1412.236746444168
1049,351852,145706.27619801182,256.895202833226,151852.89417262093,267.7336405344495,557300.1213239086,982.582421120412
1050,68,26502.29538077667,255.06392294220666,28550.613816424335,274.77709063047286,104780.75260627441,1008.4319176882663
1051,555636532,36872.31622125639,353.5304114490161,38220.94592348999,366.46100737924866,140270.87145068907,1344.9118962432915
1052,555576226,34917.532173221094,309.875,35713.91974619687,316.94247159090907,131070.08544331805,1163.1789772727273
1053,19458,56417.19613552153,241.86731634182908,60827.352942937985,260.7751358695652,223236.38510655673,957.0446964017991
1054,352194,80028.97881701958,211.55477563299073,86560.23190167111,228.81997367761343,317676.0506765442,839.7693030834796
1055,351720,12649.868963143274,221.12575757575758,14319.930128742672,250.31955492424242,52554.14340620795,918.6727272727272
1056,555599932,549.9424970139878,290.8636363636364,560.199791258606,296.2887073863636,2055.9332278998827,1087.3796164772727
1057,351829,2180645.8927613427,270.28842879520533,2336068.4069637726,289.5595359713047,8573371.049145944,1062.6833753320166
1058,351972,390025.8942924227,301.5171908315565,402139.852990987,310.88192963752664,1475853.2585338657,1140.9367670575693
1059,555599933,1725620.90420491,287.2368999058676,1774948.6688339934,295.44764241093077,6514061.608795039,1084.2926662292837
1060,34814,3081.1063510913937,284.04273504273505,3195.180289241967,294.55902777777777,11726.311649769217,1081.0318509615386
1061,354006,966507.9540180594,350.66610858646254,1019939.659939924,370.0520722998599,3743178.5506760604,1358.091092356579
1062,478481,12338.26563463738,228.20454545454547,12616.392413190586,233.34866695804195,46302.16006693685,856.3896416083916
1063,68865,1864.8553555975736,230.51724137931035,2497.5794366004034,308.73019935344826,9166.116566745573,1133.0397808908046
1064,351875,1962.5769169575206,287.225,1983.4703577955318,290.2827880859375,7279.336209447772,1065.337890625
1065,18738,1220725.767191878,355.34353230090716,1247312.2048234022,363.0829950383401,4577635.788958077,1332.51460933193
1066,555600184,13192.043304280167,205.83751846381094,13761.649365701025,214.72516617429838,50505.253121593894,788.0413589364845
1067,351869,40556.4327391993,246.81813094571908,43374.57505426297,263.9699566312255,159184.69069812653,968.7697257974258
1068,351775,2655020.0875706943,251.21157747338563,3002341.5602460103,284.0743227474283,11018593.52307314,1042.5526811841373
1069,555576318,23177.341725931678,324.0,23649.86314404155,330.6054967183771,86794.99773729237,1213.3221211217183
1070,555576249,18430.98308295657,230.12850971922245,18974.784757433314,236.91839902807774,69637.46013790666,869.4905507559396
1071,352121,35898.28390118001,276.8178740690589,38206.34371821432,294.6157560458277,140217.2810869744,1081.239762292654
1072,115993,1203593.355683683,269.2703119064703,1298286.7361524384,290.45545097708185,4764712.321207361,1065.9714261596253
1073,555636625,1249.9336643022593,305.17391304347825,1263.6542372339682,308.5238196331522,4637.611013721169,1132.2823539402175
1074,61690,64051.38117135035,223.40760330578513,76104.54266630959,265.448305785124,279303.6714036707,974.1952066115703
1075,351799,11804448.090740336,339.97448856799036,13921360.117650397,400.9430149874193,51091391.62949479,1471.4609561317143
1076,555576263,188112.89110479274,261.86159771400173,197115.4134260208,274.39340290719343,723413.5670072747,1007.0237296558579
